playlist_id,track_name,first_artist,date_added,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
21s75xxd4pIfMQKpzfuGMJ,Movements (feat. Yung Fusion),Pham,2017-08-01T22:48:30Z,0.609,0.531,11,-9.04,0,0.386,0.348,7.1e-06,0.111,0.385,110.963,audio_features,4ck8kJghwMt8m8cgqydB8B,spotify:track:4ck8kJghwMt8m8cgqydB8B,https://api.spotify.com/v1/tracks/4ck8kJghwMt8m8cgqydB8B,https://api.spotify.com/v1/audio-analysis/4ck8kJghwMt8m8cgqydB8B,208640,4
21s75xxd4pIfMQKpzfuGMJ,Champagne and Pools (feat. Kyle and Black Bear),Hoodie Allen,2017-08-01T22:50:12Z,0.542,0.608,7,-8.993,1,0.344,0.471,0,0.393,0.864,64.136,audio_features,6EkHYg9QT3J3lkIpCRBqSi,spotify:track:6EkHYg9QT3J3lkIpCRBqSi,https://api.spotify.com/v1/tracks/6EkHYg9QT3J3lkIpCRBqSi,https://api.spotify.com/v1/audio-analysis/6EkHYg9QT3J3lkIpCRBqSi,210286,4
21s75xxd4pIfMQKpzfuGMJ,3:16AM,Jhené Aiko,2017-08-01T22:51:18Z,0.626,0.434,2,-11.002,0,0.0914,0.294,0.0757,0.118,0.044,150.099,audio_features,55s2JecU7xqmUr6Xc61EpT,spotify:track:55s2JecU7xqmUr6Xc61EpT,https://api.spotify.com/v1/tracks/55s2JecU7xqmUr6Xc61EpT,https://api.spotify.com/v1/audio-analysis/55s2JecU7xqmUr6Xc61EpT,200720,4
21s75xxd4pIfMQKpzfuGMJ,Smile,sophie meiers,2017-08-06T07:21:46Z,0.45,0.515,0,-9.428,1,0.227,0.919,0.00246,0.162,0.719,78.372,audio_features,0Q7bQszd9Lr699WS2Uo9aq,spotify:track:0Q7bQszd9Lr699WS2Uo9aq,https://api.spotify.com/v1/tracks/0Q7bQszd9Lr699WS2Uo9aq,https://api.spotify.com/v1/audio-analysis/0Q7bQszd9Lr699WS2Uo9aq,143600,4
21s75xxd4pIfMQKpzfuGMJ,High - Remastered,Sivik,2017-08-08T05:43:13Z,0.523,0.838,0,-5.404,0,0.0483,0.000516,6e-06,0.124,0.49,135.044,audio_features,5n0IafwtFOOq5FNS1CiNaA,spotify:track:5n0IafwtFOOq5FNS1CiNaA,https://api.spotify.com/v1/tracks/5n0IafwtFOOq5FNS1CiNaA,https://api.spotify.com/v1/audio-analysis/5n0IafwtFOOq5FNS1CiNaA,230981,4
21s75xxd4pIfMQKpzfuGMJ,We Won't,Jaymes Young,2017-08-22T13:39:47Z,0.4,0.319,6,-11.121,1,0.227,0.432,0,0.373,0.51,63.716,audio_features,0Zge2Kfo3Yd9JOGnAmVPbb,spotify:track:0Zge2Kfo3Yd9JOGnAmVPbb,https://api.spotify.com/v1/tracks/0Zge2Kfo3Yd9JOGnAmVPbb,https://api.spotify.com/v1/audio-analysis/0Zge2Kfo3Yd9JOGnAmVPbb,240587,4
21s75xxd4pIfMQKpzfuGMJ,Feel Something,Jaymes Young,2017-08-22T13:44:08Z,0.61,0.59,11,-7.325,0,0.0362,0.694,2.32e-06,0.15,0.352,137.838,audio_features,0vMI3AJPQMjytAu8XMWr65,spotify:track:0vMI3AJPQMjytAu8XMWr65,https://api.spotify.com/v1/tracks/0vMI3AJPQMjytAu8XMWr65,https://api.spotify.com/v1/audio-analysis/0vMI3AJPQMjytAu8XMWr65,217400,4
21s75xxd4pIfMQKpzfuGMJ,Tied Down,Jaymes Young,2017-08-22T13:54:21Z,0.476,0.685,11,-6.45,0,0.0396,0.0337,8.7e-05,0.109,0.382,143.827,audio_features,0JrodaFVB3keEja7U1PabP,spotify:track:0JrodaFVB3keEja7U1PabP,https://api.spotify.com/v1/tracks/0JrodaFVB3keEja7U1PabP,https://api.spotify.com/v1/audio-analysis/0JrodaFVB3keEja7U1PabP,241667,4
21s75xxd4pIfMQKpzfuGMJ,Stoned On You,Jaymes Young,2017-08-24T13:59:55Z,0.69,0.506,5,-9.326,0,0.0376,0.562,0.161,0.101,0.767,154.022,audio_features,7LJzs1Kr8kW3d6cFTCueNV,spotify:track:7LJzs1Kr8kW3d6cFTCueNV,https://api.spotify.com/v1/tracks/7LJzs1Kr8kW3d6cFTCueNV,https://api.spotify.com/v1/audio-analysis/7LJzs1Kr8kW3d6cFTCueNV,204347,4
21s75xxd4pIfMQKpzfuGMJ,Don't You Know,Jaymes Young,2017-08-24T13:59:55Z,0.748,0.704,5,-8.978,0,0.0637,0.175,0.00486,0.12,0.758,112.009,audio_features,4f38RwYxPBNhdvng6rAqEA,spotify:track:4f38RwYxPBNhdvng6rAqEA,https://api.spotify.com/v1/tracks/4f38RwYxPBNhdvng6rAqEA,https://api.spotify.com/v1/audio-analysis/4f38RwYxPBNhdvng6rAqEA,248173,4
21s75xxd4pIfMQKpzfuGMJ,Stone,Jaymes Young,2017-08-24T13:59:55Z,0.565,0.255,7,-12.151,1,0.0322,0.792,2.07e-06,0.0986,0.121,110.015,audio_features,1ezFtClxTMcS2AotqjTZX5,spotify:track:1ezFtClxTMcS2AotqjTZX5,https://api.spotify.com/v1/tracks/1ezFtClxTMcS2AotqjTZX5,https://api.spotify.com/v1/audio-analysis/1ezFtClxTMcS2AotqjTZX5,216573,4
21s75xxd4pIfMQKpzfuGMJ,Black Magic,Jaymes Young,2017-08-24T13:59:55Z,0.625,0.476,0,-8.099,1,0.04,0.495,0,0.513,0.55,63.0,audio_features,7drLhxwt6idqexeSk4Zuf4,spotify:track:7drLhxwt6idqexeSk4Zuf4,https://api.spotify.com/v1/tracks/7drLhxwt6idqexeSk4Zuf4,https://api.spotify.com/v1/audio-analysis/7drLhxwt6idqexeSk4Zuf4,222787,4
21s75xxd4pIfMQKpzfuGMJ,Naked,Jaymes Young,2017-08-24T13:59:55Z,0.768,0.502,0,-7.37,1,0.0464,0.252,1.33e-05,0.0338,0.486,119.987,audio_features,7no6YBosw5P2itTFuxYJIu,spotify:track:7no6YBosw5P2itTFuxYJIu,https://api.spotify.com/v1/tracks/7no6YBosw5P2itTFuxYJIu,https://api.spotify.com/v1/audio-analysis/7no6YBosw5P2itTFuxYJIu,228160,4
21s75xxd4pIfMQKpzfuGMJ,Infinity,Jaymes Young,2017-08-24T13:59:55Z,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,audio_features,1SOClUWhOi8vHZYMz3GluK,spotify:track:1SOClUWhOi8vHZYMz3GluK,https://api.spotify.com/v1/tracks/1SOClUWhOi8vHZYMz3GluK,https://api.spotify.com/v1/audio-analysis/1SOClUWhOi8vHZYMz3GluK,237720,4
21s75xxd4pIfMQKpzfuGMJ,Is It Too Much to Ask For (feat. Shiloh),Jordan Maxwell,2017-09-06T02:34:32Z,0.869,0.493,0,-7.555,0,0.0443,0.0451,0.0155,0.0894,0.528,105.537,audio_features,5AxDP2k21q0ogKjnbsDfmt,spotify:track:5AxDP2k21q0ogKjnbsDfmt,https://api.spotify.com/v1/tracks/5AxDP2k21q0ogKjnbsDfmt,https://api.spotify.com/v1/audio-analysis/5AxDP2k21q0ogKjnbsDfmt,100310,4
21s75xxd4pIfMQKpzfuGMJ,Small Doses,Bebe Rexha,2017-07-10T20:27:42Z,0.474,0.565,4,-5.238,0,0.0309,0.134,0,0.0761,0.275,101.896,audio_features,1rKqsfuQVUFhROVwcoGJGY,spotify:track:1rKqsfuQVUFhROVwcoGJGY,https://api.spotify.com/v1/tracks/1rKqsfuQVUFhROVwcoGJGY,https://api.spotify.com/v1/audio-analysis/1rKqsfuQVUFhROVwcoGJGY,197627,4
21s75xxd4pIfMQKpzfuGMJ,Hard Times,Paramore,2017-07-13T00:26:14Z,0.695,0.818,5,-5.379,0,0.0334,0.00647,4.87e-06,0.0219,0.916,119.965,audio_features,5hHudNsfZXmdgefWxAX2LG,spotify:track:5hHudNsfZXmdgefWxAX2LG,https://api.spotify.com/v1/tracks/5hHudNsfZXmdgefWxAX2LG,https://api.spotify.com/v1/audio-analysis/5hHudNsfZXmdgefWxAX2LG,182693,4
21s75xxd4pIfMQKpzfuGMJ,Intro,The xx,2017-07-19T04:05:59Z,0.617,0.778,9,-8.871,0,0.027,0.459,0.925,0.128,0.152,100.363,audio_features,0bXpmJyHHYPk6QBFj25bYF,spotify:track:0bXpmJyHHYPk6QBFj25bYF,https://api.spotify.com/v1/tracks/0bXpmJyHHYPk6QBFj25bYF,https://api.spotify.com/v1/audio-analysis/0bXpmJyHHYPk6QBFj25bYF,127920,4
21s75xxd4pIfMQKpzfuGMJ,Sunset Lover,Petit Biscuit,2017-07-19T04:06:03Z,0.783,0.467,6,-9.474,1,0.0503,0.729,0.809,0.109,0.236,90.838,audio_features,0hNduWmlWmEmuwEFcYvRu1,spotify:track:0hNduWmlWmEmuwEFcYvRu1,https://api.spotify.com/v1/tracks/0hNduWmlWmEmuwEFcYvRu1,https://api.spotify.com/v1/audio-analysis/0hNduWmlWmEmuwEFcYvRu1,237793,4
21s75xxd4pIfMQKpzfuGMJ,Stolen Dance,Milky Chance,2017-07-19T04:06:10Z,0.879,0.574,11,-8.794,1,0.037,0.405,0.00015,0.0913,0.682,114.001,audio_features,5tjrH5xrpkgKgYd8zQgU8X,spotify:track:5tjrH5xrpkgKgYd8zQgU8X,https://api.spotify.com/v1/tracks/5tjrH5xrpkgKgYd8zQgU8X,https://api.spotify.com/v1/audio-analysis/5tjrH5xrpkgKgYd8zQgU8X,311333,4
21s75xxd4pIfMQKpzfuGMJ,I'm sorry (feat. shiloh),Swell,2017-07-19T04:06:13Z,0.946,0.66,6,-7.497,0,0.148,0.0834,6.83e-05,0.0436,0.808,134.973,audio_features,6tuZKBiS1p6Ig0UtC0ii0Y,spotify:track:6tuZKBiS1p6Ig0UtC0ii0Y,https://api.spotify.com/v1/tracks/6tuZKBiS1p6Ig0UtC0ii0Y,https://api.spotify.com/v1/audio-analysis/6tuZKBiS1p6Ig0UtC0ii0Y,157524,4
21s75xxd4pIfMQKpzfuGMJ,Devil Eyes,Hippie Sabotage,2017-07-19T04:06:30Z,0.391,0.396,1,-8.621,0,0.189,0.702,0.405,0.315,0.199,99.112,audio_features,6R9WRj1AX9IkafufRAbaQB,spotify:track:6R9WRj1AX9IkafufRAbaQB,https://api.spotify.com/v1/tracks/6R9WRj1AX9IkafufRAbaQB,https://api.spotify.com/v1/audio-analysis/6R9WRj1AX9IkafufRAbaQB,131272,5
21s75xxd4pIfMQKpzfuGMJ,Dumplings,Pink Guy,2017-07-19T04:08:10Z,0.87,0.64,8,-5.228,1,0.0511,0.00175,0.00403,0.0938,0.0634,128.007,audio_features,4Exknuth94DX8UKqaoxKoj,spotify:track:4Exknuth94DX8UKqaoxKoj,https://api.spotify.com/v1/tracks/4Exknuth94DX8UKqaoxKoj,https://api.spotify.com/v1/audio-analysis/4Exknuth94DX8UKqaoxKoj,138946,4
21s75xxd4pIfMQKpzfuGMJ,Beautiful Light,Uppermost,2017-07-19T04:08:44Z,0.565,0.806,8,-6.521,1,0.109,0.442,4.63e-06,0.0633,0.628,91.976,audio_features,6sWG0qBurlh06GWhVs8GGP,spotify:track:6sWG0qBurlh06GWhVs8GGP,https://api.spotify.com/v1/tracks/6sWG0qBurlh06GWhVs8GGP,https://api.spotify.com/v1/audio-analysis/6sWG0qBurlh06GWhVs8GGP,263520,4
21s75xxd4pIfMQKpzfuGMJ,Don't Be so Hard on Yourself,Jess Glynne,2017-07-19T04:09:14Z,0.571,0.815,6,-3.267,1,0.0321,0.0608,0,0.163,0.664,120.008,audio_features,6jF1nHIMESqft9p33tQYPn,spotify:track:6jF1nHIMESqft9p33tQYPn,https://api.spotify.com/v1/tracks/6jF1nHIMESqft9p33tQYPn,https://api.spotify.com/v1/audio-analysis/6jF1nHIMESqft9p33tQYPn,211460,4
21s75xxd4pIfMQKpzfuGMJ,You and I,PVRIS,2017-07-19T04:09:27Z,0.52,0.827,10,-7.225,0,0.0514,0.0412,0.0235,0.0999,0.411,101.99,audio_features,4xJWfVNC52PSK5ObyOKQsw,spotify:track:4xJWfVNC52PSK5ObyOKQsw,https://api.spotify.com/v1/tracks/4xJWfVNC52PSK5ObyOKQsw,https://api.spotify.com/v1/audio-analysis/4xJWfVNC52PSK5ObyOKQsw,270000,4
21s75xxd4pIfMQKpzfuGMJ,Pretty Thoughts,Galimatias,2017-07-19T04:11:58Z,0.409,0.485,9,-8.774,1,0.102,0.178,2.22e-06,0.193,0.119,59.05,audio_features,7DT8GwyRKluJhnl0BEOUA2,spotify:track:7DT8GwyRKluJhnl0BEOUA2,https://api.spotify.com/v1/tracks/7DT8GwyRKluJhnl0BEOUA2,https://api.spotify.com/v1/audio-analysis/7DT8GwyRKluJhnl0BEOUA2,211801,4
21s75xxd4pIfMQKpzfuGMJ,Nym,Phlux,2017-07-19T04:37:18Z,0.615,0.522,6,-9.804,0,0.141,0.627,0.675,0.114,0.112,124.999,audio_features,2ueNndUXefROiOQjPMKFYr,spotify:track:2ueNndUXefROiOQjPMKFYr,https://api.spotify.com/v1/tracks/2ueNndUXefROiOQjPMKFYr,https://api.spotify.com/v1/audio-analysis/2ueNndUXefROiOQjPMKFYr,215416,4
21s75xxd4pIfMQKpzfuGMJ,U Know,Fossa Beats,2017-07-19T04:37:48Z,0.817,0.341,5,-6.178,0,0.117,0.657,0.0102,0.108,0.31,127.901,audio_features,4oCCf81irlq3hrRxpW9twM,spotify:track:4oCCf81irlq3hrRxpW9twM,https://api.spotify.com/v1/tracks/4oCCf81irlq3hrRxpW9twM,https://api.spotify.com/v1/audio-analysis/4oCCf81irlq3hrRxpW9twM,206250,4
21s75xxd4pIfMQKpzfuGMJ,No Police,Doja Cat,2017-07-19T04:38:36Z,0.59,0.331,9,-9.986,1,0.0609,0.769,0.00544,0.185,0.292,120.062,audio_features,2XheCI3rWOUChSH5ntgVw9,spotify:track:2XheCI3rWOUChSH5ntgVw9,https://api.spotify.com/v1/tracks/2XheCI3rWOUChSH5ntgVw9,https://api.spotify.com/v1/audio-analysis/2XheCI3rWOUChSH5ntgVw9,240427,4
21s75xxd4pIfMQKpzfuGMJ,Falling In Love,Dennis Kruissen,2017-07-19T04:42:15Z,0.355,0.475,11,-8.821,1,0.0438,0.0123,0,0.162,0.146,134.495,audio_features,6w7pyStLqgxZn8WYf0cHrF,spotify:track:6w7pyStLqgxZn8WYf0cHrF,https://api.spotify.com/v1/tracks/6w7pyStLqgxZn8WYf0cHrF,https://api.spotify.com/v1/audio-analysis/6w7pyStLqgxZn8WYf0cHrF,175038,4
21s75xxd4pIfMQKpzfuGMJ,A-Punk,Vampire Weekend,2017-07-19T05:07:12Z,0.548,0.816,2,-4.478,1,0.0499,0.0104,0.0543,0.152,0.857,174.993,audio_features,1595LW73XBxkRk2ciQOHfr,spotify:track:1595LW73XBxkRk2ciQOHfr,https://api.spotify.com/v1/tracks/1595LW73XBxkRk2ciQOHfr,https://api.spotify.com/v1/audio-analysis/1595LW73XBxkRk2ciQOHfr,137760,4
21s75xxd4pIfMQKpzfuGMJ,Kids,MGMT,2017-07-19T05:07:25Z,0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,audio_features,1jJci4qxiYcOHhQR247rEU,spotify:track:1jJci4qxiYcOHhQR247rEU,https://api.spotify.com/v1/tracks/1jJci4qxiYcOHhQR247rEU,https://api.spotify.com/v1/audio-analysis/1jJci4qxiYcOHhQR247rEU,302840,4
21s75xxd4pIfMQKpzfuGMJ,Electric Feel,MGMT,2017-07-19T05:08:24Z,0.763,0.807,1,-3.714,1,0.035,0.0714,0.28,0.348,0.559,103.038,audio_features,3FtYbEfBqAlGO46NUDQSAt,spotify:track:3FtYbEfBqAlGO46NUDQSAt,https://api.spotify.com/v1/tracks/3FtYbEfBqAlGO46NUDQSAt,https://api.spotify.com/v1/audio-analysis/3FtYbEfBqAlGO46NUDQSAt,229640,3
21s75xxd4pIfMQKpzfuGMJ,Of The Night,Bastille,2017-07-19T05:11:03Z,0.67,0.829,5,-7.2,0,0.0427,0.0192,0.000225,0.089,0.349,125.01,audio_features,7BNDyzwDboNRR2wmd7GSew,spotify:track:7BNDyzwDboNRR2wmd7GSew,https://api.spotify.com/v1/tracks/7BNDyzwDboNRR2wmd7GSew,https://api.spotify.com/v1/audio-analysis/7BNDyzwDboNRR2wmd7GSew,214206,4
21s75xxd4pIfMQKpzfuGMJ,Lovesick,Mura Masa,2017-07-19T05:14:26Z,0.66,0.707,3,-7.103,0,0.304,0.143,0.243,0.0442,0.771,85.445,audio_features,3GGg9FWBlAjrAvC16kazer,spotify:track:3GGg9FWBlAjrAvC16kazer,https://api.spotify.com/v1/tracks/3GGg9FWBlAjrAvC16kazer,https://api.spotify.com/v1/audio-analysis/3GGg9FWBlAjrAvC16kazer,196547,4
21s75xxd4pIfMQKpzfuGMJ,Flickers,Son Lux,2017-07-21T22:04:48Z,0.318,0.333,10,-9.796,0,0.0405,0.42,0.23,0.128,0.0673,104.488,audio_features,5ZW1OzX25xwBfE9UfguClz,spotify:track:5ZW1OzX25xwBfE9UfguClz,https://api.spotify.com/v1/tracks/5ZW1OzX25xwBfE9UfguClz,https://api.spotify.com/v1/audio-analysis/5ZW1OzX25xwBfE9UfguClz,295882,4
21s75xxd4pIfMQKpzfuGMJ,Lost It To Trying,Son Lux,2017-07-21T22:05:05Z,0.423,0.833,4,-6.903,0,0.0917,0.0831,0.0414,0.0691,0.271,160.014,audio_features,7frqaCMi7gVCD7JBuDrmEd,spotify:track:7frqaCMi7gVCD7JBuDrmEd,https://api.spotify.com/v1/tracks/7frqaCMi7gVCD7JBuDrmEd,https://api.spotify.com/v1/audio-analysis/7frqaCMi7gVCD7JBuDrmEd,282587,4
21s75xxd4pIfMQKpzfuGMJ,Lost It To Trying - Paper Towns Mix,Son Lux,2017-07-21T22:05:12Z,0.441,0.795,4,-7.057,0,0.0773,0.0612,0.0144,0.136,0.183,160.063,audio_features,5cIDi1hmgkpikBlhBQhCiP,spotify:track:5cIDi1hmgkpikBlhBQhCiP,https://api.spotify.com/v1/tracks/5cIDi1hmgkpikBlhBQhCiP,https://api.spotify.com/v1/audio-analysis/5cIDi1hmgkpikBlhBQhCiP,246093,4
21s75xxd4pIfMQKpzfuGMJ,Moondust,Jaymes Young,2017-07-23T09:01:59Z,0.605,0.379,6,-10.51,0,0.0289,0.659,4.57e-06,0.106,0.296,147.851,audio_features,4kzyhn8i6Hf8daEBqNPfCy,spotify:track:4kzyhn8i6Hf8daEBqNPfCy,https://api.spotify.com/v1/tracks/4kzyhn8i6Hf8daEBqNPfCy,https://api.spotify.com/v1/audio-analysis/4kzyhn8i6Hf8daEBqNPfCy,225203,4
21s75xxd4pIfMQKpzfuGMJ,Carry Your Throne,Jon Bellion,2017-07-24T19:34:00Z,0.568,0.846,10,-5.227,1,0.068,0.466,0.000406,0.0901,0.398,80.019,audio_features,6luhvKibJJNM4P64RLNwgg,spotify:track:6luhvKibJJNM4P64RLNwgg,https://api.spotify.com/v1/tracks/6luhvKibJJNM4P64RLNwgg,https://api.spotify.com/v1/audio-analysis/6luhvKibJJNM4P64RLNwgg,203631,4
21s75xxd4pIfMQKpzfuGMJ,Friends,Chase Atlantic,2017-07-24T19:34:57Z,0.422,0.609,11,-6.361,0,0.0335,0.0114,4.76e-06,0.108,0.0911,107.34,audio_features,2jQiSYrwJehQAcuaaQrXnS,spotify:track:2jQiSYrwJehQAcuaaQrXnS,https://api.spotify.com/v1/tracks/2jQiSYrwJehQAcuaaQrXnS,https://api.spotify.com/v1/audio-analysis/2jQiSYrwJehQAcuaaQrXnS,230011,3
21s75xxd4pIfMQKpzfuGMJ,Can You Feel My Heart,Bring Me The Horizon,2017-07-27T06:37:24Z,0.235,0.86,4,-2.842,0,0.0561,0.00272,0.0969,0.388,0.342,127.788,audio_features,1PInWkBARsxLyouDqa2GtF,spotify:track:1PInWkBARsxLyouDqa2GtF,https://api.spotify.com/v1/tracks/1PInWkBARsxLyouDqa2GtF,https://api.spotify.com/v1/audio-analysis/1PInWkBARsxLyouDqa2GtF,227296,4
21s75xxd4pIfMQKpzfuGMJ,DNA,Lia Marie Johnson,2017-07-30T21:38:54Z,0.529,0.365,1,-7.554,1,0.03,0.71,0,0.13,0.196,90.223,audio_features,1g9LXx46u2uv4AT9uBXpGG,spotify:track:1g9LXx46u2uv4AT9uBXpGG,https://api.spotify.com/v1/tracks/1g9LXx46u2uv4AT9uBXpGG,https://api.spotify.com/v1/audio-analysis/1g9LXx46u2uv4AT9uBXpGG,217320,4
21s75xxd4pIfMQKpzfuGMJ,Waves,Dean Lewis,2017-07-30T21:39:45Z,0.517,0.762,11,-5.806,0,0.0454,0.161,0,0.0897,0.351,156.928,audio_features,0hNOP5epEjX8Zj5aSGr6JU,spotify:track:0hNOP5epEjX8Zj5aSGr6JU,https://api.spotify.com/v1/tracks/0hNOP5epEjX8Zj5aSGr6JU,https://api.spotify.com/v1/audio-analysis/0hNOP5epEjX8Zj5aSGr6JU,241292,4
