track_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_s
Shape of You,Ed Sheeran,0.825,0.652,1,-3.1830000000000003,0,0.0802,0.581,0.0,0.0931,0.9309999999999999,95.977,233.713
Despacito - Remix,Luis Fonsi,0.653,0.816,2,-4.353,1,0.16699999999999998,0.228,0.0,0.0967,0.816,178.085,228.827
Castle on the Hill,Ed Sheeran,0.461,0.8340000000000001,2,-4.868,1,0.0989,0.0232,1.1400000000000001e-05,0.14,0.47100000000000003,135.007,261.154
Unforgettable,French Montana,0.726,0.769,6,-5.043,1,0.12300000000000001,0.0293,0.0101,0.10400000000000001,0.733,97.985,233.902
Galway Girl,Ed Sheeran,0.624,0.8759999999999999,9,-3.3739999999999997,1,0.1,0.0735,0.0,0.327,0.7809999999999999,99.943,170.827
Perfect,Ed Sheeran,0.599,0.44799999999999995,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,263.4
Symphony (feat. Zara Larsson),Clean Bandit,0.7070000000000001,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,212.459
Human,Rag'n'Bone Man,0.602,0.7070000000000001,11,-4.0969999999999995,1,0.302,0.39299999999999996,0.0,0.165,0.5539999999999999,75.09,200.187
Something Just Like This,The Chainsmokers,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.4400000000000001e-05,0.16399999999999998,0.446,103.01899999999999,247.16
You Don't Know Me,Jax Jones,0.877,0.6579999999999999,11,-6.055,0,0.132,0.163,0.0,0.10800000000000001,0.693,123.999,213.947
New Rules,Dua Lipa,0.762,0.7,9,-6.021,0,0.0694,0.0026100000000000003,1.56e-05,0.153,0.608,116.073,209.32
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,0.599,0.667,7,-4.2669999999999995,1,0.0367,0.0533,0.0,0.134,0.8170000000000001,80.984,288.877
Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,0.613,0.6809999999999999,8,-3.089,1,0.0778,0.0287,0.0,0.126,0.619,97.62100000000001,204.664
Mama,Jonas Blue,0.738,0.794,11,-4.118,0,0.0416,0.10099999999999999,0.0,0.0533,0.5660000000000001,104.014,184.134
Solo Dance,Martin Jensen,0.746,0.846,9,-2.432,1,0.048,0.0485,0.0,0.195,0.40299999999999997,114.955,174.933
There's Nothing Holdin' Me Back,Shawn Mendes,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.9690000000000001,121.99799999999999,199.44
Touch,Little Mix,0.607,0.718,4,-4.095,1,0.0978,0.032,0.0,0.40299999999999997,0.551,101.821,213.307
Havana (feat. Young Thug),Camila Cabello,0.765,0.523,2,-4.333,1,0.03,0.184,3.5600000000000005e-05,0.132,0.39399999999999996,104.988,217.307
Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,0.696,0.8170000000000001,1,-3.862,1,0.109,0.075,0.0,0.187,0.782,98.064,216.409
Strip That Down,Liam Payne,0.8740000000000001,0.49700000000000005,6,-5.484,1,0.0562,0.22,0.0,0.0761,0.542,106.023,204.502
Did You See,J Hus,0.579,0.579,11,-6.787000000000001,0,0.39399999999999996,0.387,0.0,0.17,0.8420000000000001,104.757,181.413
